run_id,run,method,seed,snapshot,step,checkpoint_fraction,layer,target_module,quantized_base,delta_direction,delta_magnitude_paper,delta_magnitude_rel,coefficient_update_rel,effective_weight_update_rel,quant_delta_direction,total_delta_direction,quant_delta_magnitude_paper,quant_delta_magnitude_rel,total_delta_magnitude_paper,total_delta_magnitude_rel
qlora-seed42,QLoRA (seed 42),QLoRA,42,fraction_0.5_step_15978,15978,0.5,0,down_proj,True,0.0020241725724190474,0.00251164217479527,0.0022798236459493637,0.06289558112621307,0.06289558112621307,0.004314750898629427,0.0063313948921859264,0.0012482025194913149,0.0014129973715171218,0.0025997457560151815,0.0025998519267886877
qlora-seed42,QLoRA (seed 42),QLoRA,42,fraction_0.5_step_15978,15978,0.5,1,down_proj,True,0.0013189914170652628,0.0016846504295244813,0.0018693982856348157,0.051184043288230896,0.051184047013521194,0.004331714008003473,0.005644892808049917,0.0012633560691028833,0.0012788188178092241,0.0021097345743328333,0.002221714472398162
qlora-seed42,QLoRA (seed 42),QLoRA,42,fraction_0.5_step_15978,15978,0.5,2,down_proj,True,0.0019182423129677773,0.0024478905834257603,0.0021340197417885065,0.0617624893784523,0.061762485653162,0.004307334776967764,0.006216827314347029,0.0011845063418149948,0.0011889712186530232,0.002429269254207611,0.0023193538654595613
qlora-seed42,QLoRA (seed 42),QLoRA,42,fraction_0.5_step_15978,15978,0.5,3,down_proj,True,0.001981115899980068,0.0024390695616602898,0.00219998718239367,0.06239025667309761,0.06239025667309761,0.004318832419812679,0.006288963835686445,0.0011961252894252539,0.0012140438193455338,0.002436975948512554,0.002407499821856618
qlora-seed42,QLoRA (seed 42),QLoRA,42,fraction_0.5_step_15978,15978,0.5,4,down_proj,True,0.0020613011438399553,0.0024733126629143953,0.002285450929775834,0.06365540623664856,0.06365540623664856,0.004344412591308355,0.006394866853952408,0.0011933307396247983,0.001259102369658649,0.0025489896070212126,0.0025770734064280987
qlora-seed42,QLoRA (seed 42),QLoRA,42,fraction_0.5_step_15978,15978,0.5,5,down_proj,True,0.001917987479828298,0.0022896684240549803,0.002184815239161253,0.06108711287379265,0.06108711287379265,0.004328716546297073,0.006235786247998476,0.0012075735721737146,0.0012700494844466448,0.002404523314908147,0.002486033830791712
qlora-seed42,QLoRA (seed 42),QLoRA,42,fraction_0.5_step_15978,15978,0.5,0,k_proj,True,0.0009612818248569965,0.0016731262439861894,0.0013466310920193791,0.03296082094311714,0.03296082094311714,0.005219758488237858,0.006175126414746046,0.004398062825202942,0.003815823933109641,0.005214759148657322,0.004273153841495514
qlora-seed42,QLoRA (seed 42),QLoRA,42,fraction_0.5_step_15978,15978,0.5,1,k_proj,True,0.0008194089168682694,0.0008236146531999111,0.0006326351431198418,0.023133577778935432,0.02313357964158058,0.004894426558166742,0.005708356853574514,0.003199758706614375,0.0025638954248279333,0.003484321292489767,0.002738898154348135
qlora-seed42,QLoRA (seed 42),QLoRA,42,fraction_0.5_step_15978,15978,0.5,2,k_proj,True,0.0006316337385214865,0.0008561576250940561,0.0006392900831997395,0.024687286466360092,0.024687286466360092,0.00474862614646554,0.005376969929784536,0.0034918931778520346,0.0028361529111862183,0.0037098019383847713,0.002962435595691204
qlora-seed42,QLoRA (seed 42),QLoRA,42,fraction_0.5_step_15978,15978,0.5,3,k_proj,True,0.0004973589675500989,0.0007608679588884115,0.0005837876815348864,0.0239338930696249,0.02393389493227005,0.004433991387486458,0.004929486196488142,0.002929451409727335,0.002254077699035406,0.003064770018681884,0.0023218360729515553
qlora-seed42,QLoRA (seed 42),QLoRA,42,fraction_0.5_step_15978,15978,0.5,4,k_proj,True,0.000523206137586385,0.0008052592165768147,0.0006122305057942867,0.025010807439684868,0.025010811164975166,0.004474352113902569,0.00499211810529232,0.002844663569703698,0.0022666226141154766,0.002988541731610894,0.0023382368963211775
qlora-seed42,QLoRA (seed 42),QLoRA,42,fraction_0.5_step_15978,15978,0.5,5,k_proj,True,0.0006113231647759676,0.0008872973266988993,0.0007019107579253614,0.02618837170302868,0.026188373565673828,0.004442457575351,0.005048980470746756,0.0031254657078534365,0.002616027370095253,0.003309084102511406,0.002716931514441967
qlora-seed42,QLoRA (seed 42),QLoRA,42,fraction_0.5_step_15978,15978,0.5,0,q_proj,True,0.0016422092448920012,0.0018948721699416637,0.0023218973074108362,0.042291026562452316,0.042291030287742615,0.005027363076806068,0.006661365740001202,0.0028130982536822557,0.003470277413725853,0.0038724769838154316,0.004472316242754459
qlora-seed42,QLoRA (seed 42),QLoRA,42,fraction_0.5_step_15978,15978,0.5,1,q_proj,True,0.0012187917018309236,0.0009166812524199486,0.0010070523712784052,0.0320771150290966,0.0320771150290966,0.0047023482620716095,0.005916273221373558,0.0021381445694714785,0.0024324259720742702,0.0025061373598873615,0.002721208380535245
qlora-seed42,QLoRA (seed 42),QLoRA,42,fraction_0.5_step_15978,15978,0.5,2,q_proj,True,0.0009429716737940907,0.0008242381154559553,0.0009346104925498366,0.032805342227220535,0.032805342227220535,0.0045654987916350365,0.0055005536414682865,0.0020979526452720165,0.0025359545834362507,0.0023412704467773438,0.0027545616030693054
qlora-seed42,QLoRA (seed 42),QLoRA,42,fraction_0.5_step_15978,15978,0.5,3,q_proj,True,0.0009207715629599988,0.0008915324578993022,0.000985486083664,0.035011518746614456,0.035011522471904755,0.00440638605505228,0.0053213550709187984,0.001952337333932519,0.002271284582093358,0.0021929561626166105,0.002487865975126624
qlora-seed42,QLoRA (seed 42),QLoRA,42,fraction_0.5_step_15978,15978,0.5,4,q_proj,True,0.0010993715841323137,0.0009827397298067808,0.0011235864367336035,0.037074241787195206,0.037074241787195206,0.004392862319946289,0.005487046670168638,0.0018970712553709745,0.00231612054631114,0.002203103620558977,0.002580108121037483
qlora-seed42,QLoRA (seed 42),QLoRA,42,fraction_0.5_step_15978,15978,0.5,5,q_proj,True,0.0011515632504597306,0.0009757819934748113,0.0011037179501727223,0.036565542221069336,0.036565545946359634,0.004408698063343763,0.005553819239139557,0.0019197347573935986,0.002335795434191823,0.0022280386183410883,0.0026074321940541267
qlora-seed42,QLoRA (seed 42),QLoRA,42,fraction_0.5_step_15978,15978,0.5,0,up_proj,True,0.0024460204876959324,0.0016534955939278007,0.0028338187839835882,0.069932721555233,0.069932721555233,0.00430744793266058,0.0067423428408801556,0.0011459075612947345,0.002140618162229657,0.0018825203878805041,0.0034668210428208113
qlora-seed42,QLoRA (seed 42),QLoRA,42,fraction_0.5_step_15978,15978,0.5,1,up_proj,True,0.002560744760558009,0.001776916324160993,0.0030713528394699097,0.07155430316925049,0.07155429571866989,0.004325379617512226,0.00687552522867918,0.0011851981980726123,0.002246696036309004,0.002012466313317418,0.003732153680175543
qlora-seed42,QLoRA (seed 42),QLoRA,42,fraction_0.5_step_15978,15978,0.5,2,up_proj,True,0.0027316103223711252,0.0018608368700370193,0.0032967475708574057,0.07389834523200989,0.07389834523200989,0.004291764926165342,0.0070116897113621235,0.001163523062132299,0.002158851595595479,0.00204444513656199,0.0037914495915174484
qlora-seed42,QLoRA (seed 42),QLoRA,42,fraction_0.5_step_15978,15978,0.5,3,up_proj,True,0.002789525082334876,0.0018768367590382695,0.00331237749196589,0.07469943910837173,0.07469943910837173,0.0042911251075565815,0.007068162318319082,0.00114957126788795,0.0021712121088057756,0.0020531758200377226,0.0038354431744664907
qlora-seed42,QLoRA (seed 42),QLoRA,42,fraction_0.5_step_15978,15978,0.5,4,up_proj,True,0.0024196957238018513,0.0015741094248369336,0.0027678082697093487,0.06948371231555939,0.06948371231555939,0.004333925433456898,0.006742237601429224,0.0011368996929377317,0.0022223382256925106,0.0018217564793303609,0.003477975493296981
qlora-seed42,QLoRA (seed 42),QLoRA,42,fraction_0.5_step_15978,15978,0.5,5,up_proj,True,0.002429593587294221,0.0015937511343508959,0.0028628038708120584,0.06957954168319702,0.06957953423261642,0.0042980327270925045,0.0067161512561142445,0.0011323897633701563,0.0021980542223900557,0.0018467135960236192,0.003529352368786931
qlora-seed42,QLoRA (seed 42),QLoRA,42,fraction_0.5_step_15978,15978,0.5,0,v_proj,True,0.0032927377615123987,0.001307908445596695,0.0037484318017959595,0.07885130494832993,0.07885130494832993,0.004988955333828926,0.008269566111266613,0.0008926832815632224,0.0027039579581469297,0.0019074155716225505,0.005371829029172659
qlora-seed42,QLoRA (seed 42),QLoRA,42,fraction_0.5_step_15978,15978,0.5,1,v_proj,True,0.0027963202446699142,0.0012855587992817163,0.00310717080719769,0.07144378125667572,0.07144378125667572,0.004333116579800844,0.0071185133419930935,0.0008291953708976507,0.002113817259669304,0.0015056696720421314,0.0037289555184543133
qlora-seed42,QLoRA (seed 42),QLoRA,42,fraction_0.5_step_15978,15978,0.5,2,v_proj,True,0.0044015939347445965,0.0016229187604039907,0.0045076520182192326,0.08800703287124634,0.08800703287124634,0.004309820011258125,0.008688647300004959,0.0006995155708864331,0.002149685751646757,0.0017254665726795793,0.0050015803426504135
qlora-seed42,QLoRA (seed 42),QLoRA,42,fraction_0.5_step_15978,15978,0.5,3,v_proj,True,0.0032196934334933758,0.0014963974244892597,0.0035807094536721706,0.07634767889976501,0.07634768635034561,0.004290672019124031,0.007501943968236446,0.0008158115670084953,0.0021462617442011833,0.0015849595656618476,0.003939992282539606
qlora-seed42,QLoRA (seed 42),QLoRA,42,fraction_0.5_step_15978,15978,0.5,4,v_proj,True,0.0028646565042436123,0.0013292584335431457,0.003024822100996971,0.06923159956932068,0.06923160701990128,0.004304157570004463,0.007150440476834774,0.000888059614226222,0.0021225730888545513,0.0015560064930468798,0.003619153518229723
qlora-seed42,QLoRA (seed 42),QLoRA,42,fraction_0.5_step_15978,15978,0.5,5,v_proj,True,0.003950431011617184,0.0016616907669231296,0.00426148809492588,0.0865783616900444,0.0865783542394638,0.004305975046008825,0.008233040571212769,0.0007535541080869734,0.002144720172509551,0.0016890289261937141,0.004612394608557224
qlora-seed42,QLoRA (seed 42),QLoRA,42,fraction_0.75_step_23967,23967,0.75,0,down_proj,True,0.002050679177045822,0.0025467476807534695,0.002301933476701379,0.06330795586109161,0.06330795586109161,0.004314750898629427,0.006357788108289242,0.0012482025194913149,0.0014129973715171218,0.0026220001745969057,0.0026161607820540667
qlora-seed42,QLoRA (seed 42),QLoRA,42,fraction_0.75_step_23967,23967,0.75,1,down_proj,True,0.0013343782629817724,0.0017052682815119624,0.0018840619595721364,0.051481153815984726,0.051481157541275024,0.004331714008003473,0.005660215858370066,0.0012633560691028833,0.0012788188178092241,0.0021176792215555906,0.002231922931969166
qlora-seed42,QLoRA (seed 42),QLoRA,42,fraction_0.75_step_23967,23967,0.75,2,down_proj,True,0.0019439071184024215,0.002476062159985304,0.002154403133317828,0.0621730238199234,0.0621730238199234,0.004307334776967764,0.006242172326892614,0.0011845063418149948,0.0011889712186530232,0.002452018903568387,0.002336953766644001
qlora-seed42,QLoRA (seed 42),QLoRA,42,fraction_0.75_step_23967,23967,0.75,3,down_proj,True,0.002007918432354927,0.002475659130141139,0.0022222036495804787,0.06281601637601852,0.06281601637601852,0.004318832419812679,0.006315735634416342,0.0011961252894252539,0.0012140438193455338,0.002462908625602722,0.0024251330178231
qlora-seed42,QLoRA (seed 42),QLoRA,42,fraction_0.75_step_23967,23967,0.75,4,down_proj,True,0.0020836235489696264,0.002503260038793087,0.0023056359495967627,0.06399330496788025,0.06399329751729965,0.004344412591308355,0.006417091004550457,0.0011933307396247983,0.001259102369658649,0.002575448015704751,0.0025959492195397615
qlora-seed42,QLoRA (seed 42),QLoRA,42,fraction_0.75_step_23967,23967,0.75,5,down_proj,True,0.0019521353533491492,0.002330431481823325,0.0022121756337583065,0.061617277562618256,0.061617277562618256,0.004328716546297073,0.006269744597375393,0.0012075735721737146,0.0012700494844466448,0.002436812035739422,0.0025146296247839928
qlora-seed42,QLoRA (seed 42),QLoRA,42,fraction_0.75_step_23967,23967,0.75,0,k_proj,True,0.0009782288689166307,0.0016777083510532975,0.0013446287484839559,0.03318542614579201,0.033185429871082306,0.005219758488237858,0.006192667409777641,0.004398062825202942,0.003815823933109641,0.005217839032411575,0.004266776610165834
qlora-seed42,QLoRA (seed 42),QLoRA,42,fraction_0.75_step_23967,23967,0.75,1,k_proj,True,0.0008947839378379285,0.0008734881412237883,0.0006662780651822686,0.023569194599986076,0.023569196462631226,0.004894426558166742,0.005782270338386297,0.003199758706614375,0.0025638954248279333,0.0035167159512639046,0.0027517792768776417
qlora-seed42,QLoRA (seed 42),QLoRA,42,fraction_0.75_step_23967,23967,0.75,2,k_proj,True,0.0006412504590116441,0.0008595017716288567,0.0006418436532840133,0.02488432265818119,0.02488432265818119,0.00474862614646554,0.005386301316320896,0.0034918931778520346,0.0028361529111862183,0.0037070903927087784,0.0029624432791024446
qlora-seed42,QLoRA (seed 42),QLoRA,42,fraction_0.75_step_23967,23967,0.75,3,k_proj,True,0.000515265972353518,0.0007756217964924872,0.0005964795127511024,0.024250492453575134,0.024250492453575134,0.004433991387486458,0.004946801345795393,0.002929451409727335,0.002254077699035406,0.003082113340497017,0.002325946930795908
qlora-seed42,QLoRA (seed 42),QLoRA,42,fraction_0.75_step_23967,23967,0.75,4,k_proj,True,0.0005529394838958979,0.0008293697610497475,0.0006312899640761316,0.025451436638832092,0.025451436638832092,0.004474352113902569,0.005020927172154188,0.002844663569703698,0.0022666226141154766,0.0030011748895049095,0.0023461715318262577
qlora-seed42,QLoRA (seed 42),QLoRA,42,fraction_0.75_step_23967,23967,0.75,5,k_proj,True,0.0006291977479122579,0.00091038818936795,0.0007190191536210477,0.026472577825188637,0.026472579687833786,0.004442457575351,0.005067120771855116,0.0031254657078534365,0.002616027370095253,0.003326543141156435,0.002722700359299779
qlora-seed42,QLoRA (seed 42),QLoRA,42,fraction_0.75_step_23967,23967,0.75,0,q_proj,True,0.0016892169369384646,0.0019221516558900476,0.0023654692340642214,0.04278317093849182,0.04278317093849182,0.005027363076806068,0.006708937231451273,0.0028130982536822557,0.003470277413725853,0.0038794572465121746,0.004486716352403164
qlora-seed42,QLoRA (seed 42),QLoRA,42,fraction_0.75_step_23967,23967,0.75,1,q_proj,True,0.0012795068323612213,0.0009437318658456206,0.0010289059719070792,0.03254774585366249,0.03254774585366249,0.0047023482620716095,0.005976710468530655,0.0021381445694714785,0.0024324259720742702,0.0025221966207027435,0.0027316706255078316
qlora-seed42,QLoRA (seed 42),QLoRA,42,fraction_0.75_step_23967,23967,0.75,2,q_proj,True,0.0009661567164584994,0.0008389769354835153,0.0009502029861323535,0.03318266570568085,0.033182669430971146,0.0045654987916350365,0.00552325788885355,0.0020979526452720165,0.0025359545834362507,0.002348736161366105,0.0027619730681180954
qlora-seed42,QLoRA (seed 42),QLoRA,42,fraction_0.75_step_23967,23967,0.75,3,q_proj,True,0.00094808783615008,0.000912648974917829,0.0010060101049020886,0.03544190153479576,0.03544190526008606,0.00440638605505228,0.005348488688468933,0.001952337333932519,0.002271284582093358,0.002201529685407877,0.0024971577804535627
qlora-seed42,QLoRA (seed 42),QLoRA,42,fraction_0.75_step_23967,23967,0.75,4,q_proj,True,0.0011281147599220276,0.0010006566299125552,0.0011420537484809756,0.03745756298303604,0.03745756670832634,0.004392862319946289,0.005515656899660826,0.0018970712553709745,0.00231612054631114,0.0022188229486346245,0.0025940248742699623
qlora-seed42,QLoRA (seed 42),QLoRA,42,fraction_0.75_step_23967,23967,0.75,5,q_proj,True,0.0011802271474152803,0.0009964621858671308,0.001123593538068235,0.03696208819746971,0.03696208819746971,0.004408698063343763,0.005582043435424566,0.0019197347573935986,0.002335795434191823,0.0022404370829463005,0.0026173742953687906
qlora-seed42,QLoRA (seed 42),QLoRA,42,fraction_0.75_step_23967,23967,0.75,0,up_proj,True,0.0025000832974910736,0.0016862943302839994,0.002882631029933691,0.07070624828338623,0.07070624828338623,0.00430744793266058,0.006796569563448429,0.0011459075612947345,0.002140618162229657,0.0019062539795413613,0.003505320055410266
qlora-seed42,QLoRA (seed 42),QLoRA,42,fraction_0.75_step_23967,23967,0.75,1,up_proj,True,0.0026050431188195944,0.0018057742854580283,0.003106968943029642,0.07216757535934448,0.07216757535934448,0.004325379617512226,0.00691966712474823,0.0011851981980726123,0.002246696036309004,0.002030845731496811,0.0037576511967927217
qlora-seed42,QLoRA (seed 42),QLoRA,42,fraction_0.75_step_23967,23967,0.75,2,up_proj,True,0.0027728683780878782,0.0018886912148445845,0.003331420011818409,0.07445281744003296,0.07445281744003296,0.004291764926165342,0.007052791770547628,0.001163523062132299,0.002158851595595479,0.00206184689886868,0.0038191380444914103
qlora-seed42,QLoRA (seed 42),QLoRA,42,fraction_0.75_step_23967,23967,0.75,3,up_proj,True,0.0028277081437408924,0.0019036700250580907,0.003343743272125721,0.07520627975463867,0.07520627230405807,0.0042911251075565815,0.0071061826311051846,0.00114957126788795,0.0021712121088057756,0.0020707144867628813,0.0038612699136137962
qlora-seed42,QLoRA (seed 42),QLoRA,42,fraction_0.75_step_23967,23967,0.75,4,up_proj,True,0.002473024185746908,0.0016088507836684585,0.0028206491842865944,0.07025008648633957,0.07025008648633957,0.004333925433456898,0.0067950147204101086,0.0011368996929377317,0.0022223382256925106,0.0018470104550942779,0.0035200745332986116
qlora-seed42,QLoRA (seed 42),QLoRA,42,fraction_0.75_step_23967,23967,0.75,5,up_proj,True,0.0024655030574649572,0.00161599344573915,0.0028887707740068436,0.07009642571210861,0.07009642571210861,0.0042980327270925045,0.006752185523509979,0.0011323897633701563,0.0021980542223900557,0.0018598635215312243,0.0035507269203662872
qlora-seed42,QLoRA (seed 42),QLoRA,42,fraction_0.75_step_23967,23967,0.75,0,v_proj,True,0.003346213372424245,0.0013292829971760511,0.003791314549744129,0.07952175289392471,0.07952176034450531,0.004988955333828926,0.008322094567120075,0.0008926832815632224,0.0027039579581469297,0.00192642817273736,0.005412420257925987
qlora-seed42,QLoRA (seed 42),QLoRA,42,fraction_0.75_step_23967,23967,0.75,1,v_proj,True,0.0028577949851751328,0.0013103702804073691,0.003154426347464323,0.07221858203411102,0.07221858203411102,0.004333116579800844,0.007180146407335997,0.0008291953708976507,0.002113817259669304,0.001523833954706788,0.003766651963815093
qlora-seed42,QLoRA (seed 42),QLoRA,42,fraction_0.75_step_23967,23967,0.75,2,v_proj,True,0.0044735753908753395,0.0016544818645343184,0.004566090181469917,0.08875393867492676,0.08875393867492676,0.004309820011258125,0.00876114796847105,0.0006995155708864331,0.002149685751646757,0.001754732453264296,0.005065537989139557
qlora-seed42,QLoRA (seed 42),QLoRA,42,fraction_0.75_step_23967,23967,0.75,3,v_proj,True,0.003276839153841138,0.0015134408604353666,0.0036067587789148092,0.07704033702611923,0.07704034447669983,0.004290672019124031,0.007559299003332853,0.0008158115670084953,0.0021462617442011833,0.0015944141196087003,0.003960886038839817
qlora-seed42,QLoRA (seed 42),QLoRA,42,fraction_0.75_step_23967,23967,0.75,4,v_proj,True,0.0029458114877343178,0.0013719632988795638,0.003105473006144166,0.07012370973825455,0.07012370973825455,0.004304157570004463,0.007230944000184536,0.000888059614226222,0.0021225730888545513,0.001585699850693345,0.003676761407405138
qlora-seed42,QLoRA (seed 42),QLoRA,42,fraction_0.75_step_23967,23967,0.75,5,v_proj,True,0.004050560761243105,0.0017001917585730553,0.00433926098048687,0.08762406557798386,0.08762408047914505,0.004305975046008825,0.008332572877407074,0.0007535541080869734,0.002144720172509551,0.0017216106643900275,0.00467237364500761
qlora-seed42,QLoRA (seed 42),QLoRA,42,final_step_31956,31956,1.0,0,down_proj,True,0.002050026087090373,0.0025460170581936836,0.0023004671093076468,0.06329867988824844,0.06329867988824844,0.004314750898629427,0.006357097066938877,0.0012482025194913149,0.0014129973715171218,0.0026209328789263964,0.0026150166522711515
qlora-seed42,QLoRA (seed 42),QLoRA,42,final_step_31956,31956,1.0,1,down_proj,True,0.0013303449377417564,0.0016999226063489914,0.0018777943914756179,0.0514075793325901,0.0514075830578804,0.004331714008003473,0.005656132008880377,0.0012633560691028833,0.0012788188178092241,0.002113956492394209,0.0022274127695709467
qlora-seed42,QLoRA (seed 42),QLoRA,42,final_step_31956,31956,1.0,2,down_proj,True,0.0019430906977504492,0.0024747855495661497,0.002153358655050397,0.0621601864695549,0.0621601864695549,0.004307334776967764,0.006241321563720703,0.0011845063418149948,0.0011889712186530232,0.002450951375067234,0.0023362128995358944
qlora-seed42,QLoRA (seed 42),QLoRA,42,final_step_31956,31956,1.0,3,down_proj,True,0.002006548224017024,0.0024742111563682556,0.0022202148102223873,0.06279435753822327,0.06279435753822327,0.004318832419812679,0.006314322352409363,0.0011961252894252539,0.0012140438193455338,0.0024613081477582455,0.002423335099592805
qlora-seed42,QLoRA (seed 42),QLoRA,42,final_step_31956,31956,1.0,4,down_proj,True,0.0020815860480070114,0.0025004944764077663,0.0023024806287139654,0.06396041810512543,0.06396041810512543,0.004344412591308355,0.006415088661015034,0.0011933307396247983,0.001259102369658649,0.002572460100054741,0.0025930055417120457
qlora-seed42,QLoRA (seed 42),QLoRA,42,final_step_31956,31956,1.0,5,down_proj,True,0.0019492402207106352,0.0023279436863958836,0.0022084484808146954,0.061576034873723984,0.061576034873723984,0.004328716546297073,0.006266842596232891,0.0012075735721737146,0.0012700494844466448,0.0024346529971808195,0.002511144382879138
qlora-seed42,QLoRA (seed 42),QLoRA,42,final_step_31956,31956,1.0,0,k_proj,True,0.000979594187811017,0.0016765107866376638,0.0013443621573969722,0.033195775002241135,0.033195775002241135,0.005219758488237858,0.0061939787119627,0.004398062825202942,0.003815823933109641,0.005219664890319109,0.004267780110239983
qlora-seed42,QLoRA (seed 42),QLoRA,42,final_step_31956,31956,1.0,1,k_proj,True,0.0008938076207414269,0.0008762076031416655,0.0006674479227513075,0.02358228713274002,0.02358228713274002,0.004894426558166742,0.005781202111393213,0.003199758706614375,0.0025638954248279333,0.0035183082800358534,0.002752737607806921
qlora-seed42,QLoRA (seed 42),QLoRA,42,final_step_31956,31956,1.0,2,k_proj,True,0.0006414583185687661,0.0008602505549788475,0.0006426791078411043,0.02488972805440426,0.02488972805440426,0.00474862614646554,0.005386650562286377,0.0034918931778520346,0.0028361529111862183,0.0037070713005959988,0.0029622826259583235
qlora-seed42,QLoRA (seed 42),QLoRA,42,final_step_31956,31956,1.0,3,k_proj,True,0.0005161440931260586,0.0007758321007713675,0.0005954418447799981,0.024257319048047066,0.024257320910692215,0.004433991387486458,0.004947710782289505,0.002929451409727335,0.002254077699035406,0.003081650473177433,0.0023257145658135414
qlora-seed42,QLoRA (seed 42),QLoRA,42,final_step_31956,31956,1.0,4,k_proj,True,0.0005537354736588895,0.0008312556892633438,0.0006327139562927186,0.02546483464539051,0.02546483464539051,0.004474352113902569,0.005021647084504366,0.002844663569703698,0.0022666226141154766,0.0030010100454092026,0.0023454935289919376
qlora-seed42,QLoRA (seed 42),QLoRA,42,final_step_31956,31956,1.0,5,k_proj,True,0.0006318124360404909,0.000913598109036684,0.0007213478675112128,0.02651471458375454,0.02651471458375454,0.004442457575351,0.00506965909153223,0.0031254657078534365,0.002616027370095253,0.0033255768939852715,0.002722768811509013
qlora-seed42,QLoRA (seed 42),QLoRA,42,final_step_31956,31956,1.0,0,q_proj,True,0.0016883260104805231,0.001919279806315899,0.0023626950569450855,0.04277762398123741,0.04277762770652771,0.005027363076806068,0.00670804176479578,0.0028130982536822557,0.003470277413725853,0.0038775410503149033,0.004484287928789854
qlora-seed42,QLoRA (seed 42),QLoRA,42,final_step_31956,31956,1.0,1,q_proj,True,0.001280084834434092,0.00094495655503124,0.0010303164599463344,0.03255538269877434,0.03255538269877434,0.0047023482620716095,0.005977239925414324,0.0021381445694714785,0.0024324259720742702,0.002523183822631836,0.002732279244810343
qlora-seed42,QLoRA (seed 42),QLoRA,42,final_step_31956,31956,1.0,2,q_proj,True,0.0009662772063165903,0.0008391769952140749,0.0009504362242296338,0.0331881120800972,0.0331881120800972,0.0045654987916350365,0.005523386877030134,0.0020979526452720165,0.0025359545834362507,0.0023479012306779623,0.0027613171841949224
qlora-seed42,QLoRA (seed 42),QLoRA,42,final_step_31956,31956,1.0,3,q_proj,True,0.0009486799826845527,0.0009130165562964976,0.001006214413791895,0.03545413538813591,0.03545413911342621,0.00440638605505228,0.005349121056497097,0.001952337333932519,0.002271284582093358,0.0022025564685463905,0.002497418550774455
qlora-seed42,QLoRA (seed 42),QLoRA,42,final_step_31956,31956,1.0,4,q_proj,True,0.0011296627344563603,0.001002283301204443,0.0011430412996560335,0.03747408092021942,0.03747408092021942,0.004392862319946289,0.005517087411135435,0.0018970712553709745,0.00231612054631114,0.002219591988250613,0.0025948272086679935
qlora-seed42,QLoRA (seed 42),QLoRA,42,final_step_31956,31956,1.0,5,q_proj,True,0.0011813645251095295,0.000996988732367754,0.0011247029760852456,0.03697894513607025,0.03697894513607025,0.004408698063343763,0.005583193618804216,0.0019197347573935986,0.002335795434191823,0.002240801462903619,0.0026178539264947176
qlora-seed42,QLoRA (seed 42),QLoRA,42,final_step_31956,31956,1.0,0,up_proj,True,0.00250254082493484,0.0016873817658051848,0.002884258981794119,0.0707409456372261,0.0707409530878067,0.00430744793266058,0.00679903756827116,0.0011459075612947345,0.002140618162229657,0.0019071124261245131,0.003507039276883006
qlora-seed42,QLoRA (seed 42),QLoRA,42,final_step_31956,31956,1.0,1,up_proj,True,0.002607696456834674,0.0018083354225382209,0.003110804595053196,0.07220415771007538,0.07220415771007538,0.004325379617512226,0.006922331638634205,0.0011851981980726123,0.002246696036309004,0.0020325821824371815,0.003760317340493202
qlora-seed42,QLoRA (seed 42),QLoRA,42,final_step_31956,31956,1.0,2,up_proj,True,0.0027743286918848753,0.0018899597926065326,0.0033331559970974922,0.0744730606675148,0.0744730606675148,0.004291764926165342,0.007054241839796305,0.001163523062132299,0.002158851595595479,0.002062646672129631,0.0038207252509891987
qlora-seed42,QLoRA (seed 42),QLoRA,42,final_step_31956,31956,1.0,3,up_proj,True,0.0028285535518079996,0.0019043342908844352,0.0033446913585066795,0.07521751523017883,0.07521751523017883,0.0042911251075565815,0.007106998469680548,0.00114957126788795,0.0021712121088057756,0.0020710730459541082,0.003861641278490424
qlora-seed42,QLoRA (seed 42),QLoRA,42,final_step_31956,31956,1.0,4,up_proj,True,0.002474544569849968,0.0016095691826194525,0.0028221155516803265,0.07027292996644974,0.07027292996644974,0.004333925433456898,0.006796426605433226,0.0011368996929377317,0.0022223382256925106,0.0018474152311682701,0.003520891536027193
qlora-seed42,QLoRA (seed 42),QLoRA,42,final_step_31956,31956,1.0,5,up_proj,True,0.0024653340224176645,0.0016157433856278658,0.0028881763573735952,0.0700935646891594,0.0700935572385788,0.0042980327270925045,0.006751971784979105,0.0011323897633701563,0.0021980542223900557,0.0018595169531181455,0.0035500286612659693
qlora-seed42,QLoRA (seed 42),QLoRA,42,final_step_31956,31956,1.0,0,v_proj,True,0.0033456003293395042,0.0013299636775627732,0.0037907820660620928,0.07950444519519806,0.07950444519519806,0.004988955333828926,0.008320942521095276,0.0008926832815632224,0.0027039579581469297,0.0019261500565335155,0.005411810241639614
qlora-seed42,QLoRA (seed 42),QLoRA,42,final_step_31956,31956,1.0,1,v_proj,True,0.002860710024833679,0.001312502077780664,0.0031558480113744736,0.0722583755850792,0.0722583755850792,0.004333116579800844,0.00718310009688139,0.0008291953708976507,0.002113817259669304,0.0015243177767843008,0.0037668414879590273
qlora-seed42,QLoRA (seed 42),QLoRA,42,final_step_31956,31956,1.0,2,v_proj,True,0.004477595444768667,0.0016559800133109093,0.004569065757095814,0.08879386633634567,0.08879385888576508,0.004309820011258125,0.008764976635575294,0.0006995155708864331,0.002149685751646757,0.0017556492239236832,0.0050686937756836414
